variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[125,Intercept]",-0.0592005,-0.10391349999999999,-0.01582065000000001,1.0120877077779993,309.9333398956986
"r_SPCD_grouped[129,Intercept]",0.04759705,-0.0020263949999999964,0.09616010999999997,1.0079510939866367,445.83942876455694
"r_SPCD_grouped[130,Intercept]",-0.3502995,-0.4635682,-0.24368230000000002,1.0004215338452807,2387.1018458951853
"r_SPCD_grouped[241,Intercept]",0.17941000000000001,0.13590795,0.2223085,1.0127975092941008,319.2411203103725
"r_SPCD_grouped[261,Intercept]",0.36735249999999997,0.3072726,0.43015259999999994,1.004632276646769,818.9783490606759
"r_SPCD_grouped[313,Intercept]",-0.1095975,-0.175094,-0.04347413000000002,1.0038358264022424,745.0220639962155
"r_SPCD_grouped[316,Intercept]",0.0279386,-0.012589055,0.06614906999999996,1.013460612251962,286.92068990395654
"r_SPCD_grouped[317,Intercept]",-0.01573745,-0.09789903999999999,0.06551218,1.0025675283527589,1307.2664652420779
"r_SPCD_grouped[318,Intercept]",0.07903065000000001,0.037257664999999995,0.11881094999999998,1.0119526181638647,307.9089217976761
"r_SPCD_grouped[319,Intercept]",-0.038227750000000005,-0.18597115,0.10501564999999993,1.0007270591171271,3472.9184790240865
"r_SPCD_grouped[356,Intercept]",-0.07176715,-0.21938719999999998,0.07537936999999983,1.0019622850239807,4322.507051945728
"r_SPCD_grouped[371,Intercept]",0.036999149999999995,-0.0214524,0.09532790999999997,1.0086045825211365,647.3020871406624
"r_SPCD_grouped[375,Intercept]",-0.031300549999999996,-0.075686775,0.011327029999999991,1.0114388669130039,344.31505301135644
"r_SPCD_grouped[391,Intercept]",0.05081165,-0.09021754,0.19195189999999995,1.0005344726999679,3149.692124425472
"r_SPCD_grouped[402,Intercept]",-0.0751956,-0.16871445,0.013762549999999853,1.0017248806901553,1756.3485962936822
"r_SPCD_grouped[407,Intercept]",-0.01613935,-0.10411229999999999,0.06742370499999992,1.0031488918572464,1356.3093731921583
"r_SPCD_grouped[462,Intercept]",0.1075115,-0.024637494999999995,0.23401314999999986,1.0008804588865563,3436.3323583579563
