year,tpa,ba,qmd,sdi,top_ht,n_trees,scenario,variant
15,67,74.13082460689597,14.24289653888206,118.19527232133993,6.979631164606474,67,Calibrated (period-level bug),SO
16,61,74.54812426610191,14.968895209518445,116.54922250537695,7.039732174902305,61,Calibrated (period-level bug),SO
17,61,79.43450857087139,15.451690280599218,122.64117592369927,7.099030280758246,61,Calibrated (period-level bug),SO
18,60,83.41438096003371,15.965449328190077,127.13261768634649,7.157583012630281,60,Calibrated (period-level bug),SO
19,50,75.7879637008758,16.670607346730215,113.55389547394554,7.215350449112305,50,Calibrated (period-level bug),SO
20,47,76.39659084800309,17.26332178735729,112.89701650312143,7.272106936069914,47,Calibrated (period-level bug),SO
21,44,78.1699075794587,18.048028427666782,113.50694932739187,7.3279913131631105,44,Calibrated (period-level bug),SO
22,44,82.34699719696748,18.523960689701045,118.3492491209227,7.383014750941494,44,Calibrated (period-level bug),SO
23,41,83.98408456474749,19.379513632457886,118.56845708009956,7.437211334908983,41,Calibrated (period-level bug),SO
24,41,88.10216512509533,19.848955940119136,123.21194501991216,7.490532696977473,41,Calibrated (period-level bug),SO
25,38,83.81084072509317,20.109191301996574,116.60896447129994,7.543018487398625,38,Calibrated (period-level bug),SO
26,37,86.65658422539617,20.72221743980357,119.14665866810364,7.594531717852408,37,Calibrated (period-level bug),SO
27,34,80.38751105493841,20.82049919503083,110.32074691782613,7.554607715271488,34,Calibrated (period-level bug),SO
28,32,78.64448511350845,21.227333979997265,107.10683355549233,7.605836493312202,32,Calibrated (period-level bug),SO
29,31,80.08847816267283,21.764088293236632,108.00283679485666,7.6561496513615115,31,Calibrated (period-level bug),SO
30,30,80.54358109512641,22.186620024679566,107.79473354920584,7.705604447556231,30,Calibrated (period-level bug),SO
31,26,74.24737716233318,22.881800228579934,98.16464544983482,7.754192532562589,26,Calibrated (period-level bug),SO
32,23,70.7825285511475,23.753927343552746,92.21109752183565,7.801821799116218,23,Calibrated (period-level bug),SO
33,20,59.639906397805355,23.382437604833328,78.18043799495774,7.650864698857001,20,Calibrated (period-level bug),SO
34,16,49.00124225779705,23.69626287949166,63.8971012699874,7.624210091154464,16,Calibrated (period-level bug),SO
35,16,50.933127436558294,24.158862719576714,65.91097600017942,7.673812377884014,16,Calibrated (period-level bug),SO
36,14,46.58577394808051,24.70011327944187,59.75989729783409,7.672093302190355,14,Calibrated (period-level bug),SO
37,13,43.070801364304536,24.646548272834455,55.29831541502254,7.529756822643556,13,Calibrated (period-level bug),SO
38,12,42.441199375376925,25.46475525993977,53.79156182145762,7.58026771344999,12,Calibrated (period-level bug),SO
39,11,40.78760919569605,26.073785446646987,51.215361869912435,7.623851990527069,11,Calibrated (period-level bug),SO
40,10,39.20443480965717,26.81043768558284,48.688653693918994,7.672773022908748,10,Calibrated (period-level bug),SO
41,9,38.09861426502907,27.859264105671187,46.60352664002745,7.72086381105579,9,Calibrated (period-level bug),SO
42,9,39.24242293709585,28.27437135350178,47.72305161618508,7.7681368808234925,9,Calibrated (period-level bug),SO
43,8,37.09249675989518,29.156429931969893,44.56445622628174,7.814631558838551,8,Calibrated (period-level bug),SO
44,7,31.87302425045432,28.89341809276021,38.430878280420615,7.659087250522881,7,Calibrated (period-level bug),SO
45,7,32.770991046210895,29.2976018709198,39.297372830708426,7.707324081376116,7,Calibrated (period-level bug),SO
46,6,30.01583411789928,30.285579525755914,35.5250625576698,7.754776655971914,6,Calibrated (period-level bug),SO
47,4,18.927898651293848,29.45489715168601,22.649457064806974,7.523728683029214,4,Calibrated (period-level bug),SO
48,4,19.44989145864337,29.858287862070238,23.149368967026902,7.574579766277871,4,Calibrated (period-level bug),SO
49,4,19.970306734992082,30.255105902927912,23.645138849314257,7.624625569209288,4,Calibrated (period-level bug),SO
50,4,20.488815697396525,30.645360714890746,24.13656120831779,7.673865660488174,4,Calibrated (period-level bug),SO
0,200,60.14999723724917,7.425729302276445,124.04128957650833,4.72087522388263,200,Calibrated (annualized),TT
1,199,59.936710646934685,7.431153283513557,123.56580674131241,4.72087771362295,199,Calibrated (annualized),TT
2,198,59.89413226784121,7.44724855602945,123.37254614983696,4.720880204352807,198,Calibrated (annualized),TT
3,195,59.219071539436726,7.461906393813797,121.88732196373347,4.720882695307537,195,Calibrated (annualized),TT
4,194,57.742669183028134,7.387268224921174,119.32139944827065,4.715102339318007,194,Calibrated (annualized),TT
5,193,55.811586803715606,7.28148293474691,115.9898924692096,4.696978572462658,193,Calibrated (annualized),TT
6,193,55.81307617573222,7.281580089882555,115.99237641927995,4.696980962395931,193,Calibrated (annualized),TT
7,192,55.63990906914605,7.289183724480337,115.5848351827122,4.696983352354737,192,Calibrated (annualized),TT
8,192,55.64139311101793,7.289280933317567,115.58730921007327,4.696985743090035,192,Calibrated (annualized),TT
9,188,54.60699463511709,7.297624591063703,113.38724055418312,4.696988133850843,188,Calibrated (annualized),TT
10,188,54.60845760068307,7.297722345042442,113.38967833080173,4.696990529095994,188,Calibrated (annualized),TT
11,187,54.39505536768099,7.302897643586588,112.91494426079252,4.696992924366451,187,Calibrated (annualized),TT
12,187,54.39651248009464,7.302995456443644,112.91737159150918,4.696995320588134,187,Calibrated (annualized),TT
13,185,54.19985628107268,7.3290807831827625,112.35080532359532,4.696997716835088,185,Calibrated (annualized),TT
14,185,54.201304909214464,7.329178726631907,112.35321511176197,4.697000113961382,185,Calibrated (annualized),TT
15,184,53.55001708704433,7.304781009652196,111.14946590885907,4.697002511112927,184,Calibrated (annualized),TT
16,184,53.55145752877696,7.304879254631645,111.15186522430156,4.697004911105893,184,Calibrated (annualized),TT
17,183,53.4308477193168,7.316557547163116,110.83157175190789,4.697007311123958,183,Calibrated (annualized),TT
18,181,53.10420141935318,7.3343470977400065,110.04839594439609,4.6970097116940766,181,Calibrated (annualized),TT
19,181,53.10562660834661,7.334445515194248,110.05076606903026,4.697012113706366,181,Calibrated (annualized),TT
20,180,53.03870135449903,7.350154935289274,109.81922576747216,4.697014515743694,180,Calibrated (annualized),TT
21,180,53.040122897154184,7.350253434012718,109.82158781854123,4.697016918101402,180,Calibrated (annualized),TT
22,180,53.04154446366003,7.350351933068804,109.82394989673763,4.697019320484147,180,Calibrated (annualized),TT
23,180,53.04296605401723,7.35045043245757,109.82631200206231,4.697021722891933,180,Calibrated (annualized),TT
24,180,53.04438766822644,7.350548932179044,109.82867413451608,4.69702412532476,180,Calibrated (annualized),TT
25,180,53.04580930628831,7.350647432233261,109.83103629409983,4.697026527782631,180,Calibrated (annualized),TT
26,180,53.04723096820352,7.350745932620252,109.83339848081435,4.697028930265547,180,Calibrated (annualized),TT
27,179,52.99827434679089,7.367847943095895,109.6313548413257,4.697031332773508,179,Calibrated (annualized),TT
28,179,52.99969283025864,7.367946541594612,109.63370957190652,4.697033735524236,179,Calibrated (annualized),TT
29,178,52.91714131897594,7.382857595382822,109.37556546566822,4.697036138300012,178,Calibrated (annualized),TT
30,176,52.69537669170915,7.409113165293603,108.76457420821339,4.697038541463782,176,Calibrated (annualized),TT
31,175,49.76854922441586,7.220957211479838,103.77259020160207,4.65764194441907,175,Calibrated (annualized),TT
32,175,49.76994882193091,7.221058745107746,103.77493213572095,4.657644174069658,175,Calibrated (annualized),TT
33,174,49.45272577789396,7.218663514970462,103.12700607957834,4.657646403743429,174,Calibrated (annualized),TT
34,174,49.45411828240732,7.218765146888682,103.12933643744896,4.657648634718625,174,Calibrated (annualized),TT
35,174,49.455510810371536,7.218866779087586,103.13166682160497,4.657650865716951,174,Calibrated (annualized),TT
36,172,49.23234631290503,7.244315377486142,102.52368126749695,4.657653096738406,172,Calibrated (annualized),TT
37,171,49.18750720639516,7.262157387566872,102.33082833402577,4.657655328684332,171,Calibrated (annualized),TT
38,171,49.18888720805223,7.262259260171383,102.3331322950188,4.6576575608389446,171,Calibrated (annualized),TT
39,171,49.19026723287032,7.262361133056604,102.33543628191366,4.657659793016668,171,Calibrated (annualized),TT
40,171,49.19164728084998,7.262463006222563,102.33774029471111,4.657662025217506,171,Calibrated (annualized),TT
41,171,49.193027351991745,7.262564879669289,102.34004433341175,4.657664257441456,171,Calibrated (annualized),TT
42,171,49.19440744629618,7.262666753396811,102.3423483980164,4.6576664896885225,171,Calibrated (annualized),TT
43,171,49.19578756376383,7.262768627405156,102.34465248852563,4.6576687219587045,171,Calibrated (annualized),TT
44,171,49.19716770439525,7.262870501694356,102.34695660494029,4.657670954252006,171,Calibrated (annualized),TT
45,171,49.19854786819098,7.262972376264437,102.34926074726097,4.657673186568424,171,Calibrated (annualized),TT
46,171,49.19992805515157,7.263074251115429,102.35156491548842,4.657675418907963,171,Calibrated (annualized),TT
47,171,49.201308265277575,7.263176126247361,102.35386910962336,4.657677651270623,171,Calibrated (annualized),TT
48,171,49.20268849856954,7.263278001660261,102.35617332966648,4.657679883656405,171,Calibrated (annualized),TT
49,171,49.20406875502803,7.263379877354158,102.35847757561848,4.6576821160653115,171,Calibrated (annualized),TT
50,171,49.20544903465358,7.2634817533290805,102.36078184748006,4.657684348497342,171,Calibrated (annualized),TT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,4.72087522388263,200,Default FVS-like,TT
1,192,57.65851960108083,7.42023115780349,118.93815889476929,4.715981679114952,192,Default FVS-like,TT
2,184,55.577111440585234,7.441755196274805,114.51353117642807,4.7168821262833,184,Default FVS-like,TT
3,178,54.83468250556198,7.515432366709231,112.54497926366105,4.717781164216776,178,Default FVS-like,TT
4,172,52.36860008467854,7.4714959292407395,107.7327106950065,4.713292269361914,172,Default FVS-like,TT
5,168,50.44559236781027,7.419818426366338,104.06159836133274,4.693195385325347,168,Default FVS-like,TT
6,166,50.64441646761456,7.479077733874868,104.14398787178811,4.694054932098113,166,Default FVS-like,TT
7,162,50.03535644985976,7.525187009378336,102.64204032828741,4.694915832968659,162,Default FVS-like,TT
8,162,50.33083811043952,7.547374136560503,103.12819124294816,4.695777049280815,162,Default FVS-like,TT
9,158,49.629499659350074,7.588880432866139,101.47108683247008,4.696639738960027,158,Default FVS-like,TT
10,157,49.71866913139628,7.619846569478773,101.49002188270309,4.697502587332769,157,Default FVS-like,TT
11,150,47.31533958576934,7.604867584373024,96.65923815235476,4.691054072110065,150,Default FVS-like,TT
12,149,47.48692226750925,7.6441672853961915,96.81245015573266,4.691903836469571,149,Default FVS-like,TT
13,142,45.74700796752403,7.685523955146943,93.06669269394172,4.692754922894677,142,Default FVS-like,TT
14,140,45.53169895291891,7.721989653395196,92.45564364731045,4.693604487884626,140,Default FVS-like,TT
15,136,44.959421415941044,7.7853332642158675,90.99946252178752,4.694454762786698,136,Default FVS-like,TT
16,135,44.985101824429535,7.816345988029724,90.90857023208711,4.695305159965359,135,Default FVS-like,TT
17,132,44.22728886109764,7.837805801559132,89.28039470933133,4.696156625645471,132,Default FVS-like,TT
18,129,43.27120900267875,7.842255094565292,87.33080414074317,4.697007848254217,129,Default FVS-like,TT
19,127,42.25254881331854,7.810177443695704,85.41309655421738,4.694871302129372,127,Default FVS-like,TT
20,123,41.52628713780573,7.8676548782825755,83.70218968348676,4.695715672633126,123,Default FVS-like,TT
21,123,41.762760426908436,7.890024432705604,84.08448336085,4.696559648140298,123,Default FVS-like,TT
22,123,41.99984206202549,7.91238804834006,84.46733158659936,4.697405047048493,123,Default FVS-like,TT
23,119,41.03695841377505,7.951524597599939,82.37015139798774,4.698251867213719,119,Default FVS-like,TT
24,119,41.26876389200078,7.973950861971557,82.74333423358287,4.6990977554644715,119,Default FVS-like,TT
25,116,40.31421207363735,7.98245352691595,80.79545095820454,4.699945054826612,116,Default FVS-like,TT
26,116,40.54015786672463,8.004791576355622,81.15864451951074,4.700791325616604,116,Default FVS-like,TT
27,114,40.150169661294626,8.035771373493423,80.25537060020214,4.701638995924812,114,Default FVS-like,TT
28,114,40.37319240597593,8.058058675844679,80.61292584748175,4.702486753326835,114,Default FVS-like,TT
29,113,40.20334214130741,8.076592336743445,80.20097433304296,4.703335901222534,113,Default FVS-like,TT
30,111,39.190157005231974,8.04569041574965,78.298258677183,4.702193292444166,111,Default FVS-like,TT
31,108,35.0548894359148,7.714339156499462,71.20954563091837,4.656742128936939,108,Default FVS-like,TT
32,105,34.69399062882711,7.78338986009512,70.22879193190987,4.6575496580698035,105,Default FVS-like,TT
33,104,34.65030179586824,7.815794761020448,70.02534213808846,4.658357720650112,104,Default FVS-like,TT
34,101,34.16321746069837,7.8750804869525775,68.83521142405573,4.659166839906356,101,Default FVS-like,TT
35,97,33.41174492186076,7.946941514127165,67.07995479443441,4.6599762253244155,97,Default FVS-like,TT
36,97,33.607840257830325,7.970227911366589,67.39571305499845,4.660785337458243,97,Default FVS-like,TT
37,97,33.80442180610959,7.993503957166719,67.71188921227028,4.661595912012427,97,Default FVS-like,TT
38,96,33.18535436235129,7.96111538795242,66.57855611406588,4.662407946524188,96,Default FVS-like,TT
39,94,33.19503029346532,8.046535158395901,66.31780742917212,4.663219880622381,94,Default FVS-like,TT
40,93,33.22718795385574,8.09359791566359,66.22931403637476,4.664032904671859,93,Default FVS-like,TT
41,93,33.41886616049609,8.116909178388154,66.53574139986685,4.664847057839435,93,Default FVS-like,TT
42,92,32.67776498494365,8.069907639270301,65.20965055387138,4.665662651843584,92,Default FVS-like,TT
43,92,32.867084552757014,8.093250499290402,65.51265716950071,4.6664777967147035,92,Default FVS-like,TT
44,91,32.45348615186096,8.086233667601185,64.71041468209827,4.667294374233279,91,Default FVS-like,TT
45,89,32.35023649615688,8.163568326381611,64.26247649283331,4.668111113767479,89,Default FVS-like,TT
46,89,32.53532043789546,8.186887946301109,64.55735892763603,4.668928652300795,89,Default FVS-like,TT
47,87,32.338941750210466,8.255427753950597,63.95673432691823,4.669747607905384,87,Default FVS-like,TT
48,85,31.83740129432903,8.286967741370693,62.87006960810782,4.670567145568099,85,Default FVS-like,TT
49,85,32.01647982657986,8.310241265395549,63.15370089952107,4.67138655453384,85,Default FVS-like,TT
50,85,32.19598273427504,8.333504713920924,63.437690069290845,4.672207361440282,85,Default FVS-like,TT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,4.72087522388263,200,Calibrated (period-level bug),TT
1,189,56.48053389370091,7.402097476807743,116.62086492709213,4.715117032116223,189,Calibrated (period-level bug),TT
2,176,53.109302215594546,7.438155770739704,109.44966202419036,4.7151417995500475,176,Calibrated (period-level bug),TT
3,169,52.050244780673715,7.514573578542035,106.8349059942967,4.715166719041012,169,Calibrated (period-level bug),TT
4,163,49.40334715650562,7.454537266518447,101.72385547386477,4.709885334996198,163,Calibrated (period-level bug),TT
5,159,47.149988763267274,7.373582436077092,97.50371901624945,4.689197078610134,159,Calibrated (period-level bug),TT
6,156,46.95018422607358,7.42835510455017,96.80712267551142,4.689220919077277,156,Calibrated (period-level bug),TT
7,148,45.29189115293349,7.4905839403289205,93.08064284079428,4.689244769526625,148,Calibrated (period-level bug),TT
8,146,44.79515048838075,7.500243744916094,92.01292497017714,4.689268692639248,146,Calibrated (period-level bug),TT
9,142,43.79906868520276,7.520116544295774,89.87290527980814,4.689292638552178,142,Calibrated (period-level bug),TT
10,139,42.523089815353096,7.489301458373755,87.39631195304334,4.689316628823967,139,Calibrated (period-level bug),TT
11,132,40.179910269535775,7.470571402686441,82.66217228699013,4.682282039982008,132,Calibrated (period-level bug),TT
12,131,40.136979786687334,7.495023560898275,82.46733581945142,4.682305782154962,131,Calibrated (period-level bug),TT
13,124,38.28986814522102,7.52432244140008,78.55102550753908,4.682329527585195,124,Calibrated (period-level bug),TT
14,121,37.64515444427267,7.5526291739153395,77.11394476623279,4.682353353466911,121,Calibrated (period-level bug),TT
15,117,36.75843728097742,7.589652546931774,75.15225254930112,4.682377208422172,117,Calibrated (period-level bug),TT
16,115,36.395749000513,7.617504436624905,74.30315405292146,4.682401102884369,115,Calibrated (period-level bug),TT
17,111,34.6053757040733,7.560431802927393,70.85822552525136,4.682425014368906,111,Calibrated (period-level bug),TT
18,106,32.80674452253898,7.5329475064215785,67.2720396815182,4.682449004414163,106,Calibrated (period-level bug),TT
19,101,30.774282167861536,7.474283802533423,63.29954035842986,4.67975925214869,101,Calibrated (period-level bug),TT
20,98,30.006415608805927,7.492561694188866,61.660600732248916,4.6797832407983,98,Calibrated (period-level bug),TT
21,98,30.01529792549529,7.49367056341121,61.67524785199448,4.679807264043713,98,Calibrated (period-level bug),TT
22,98,30.024181452285625,7.494779419609485,61.68989611101362,4.6798312883451585,98,Calibrated (period-level bug),TT
23,96,29.22515570502976,7.4710063523617425,60.12356135540516,4.679855313702566,96,Calibrated (period-level bug),TT
24,90,25.545104875400696,7.213879699775113,53.284830297082884,4.636865901922325,90,Calibrated (period-level bug),TT
25,85,24.10310018912289,7.2104653719900105,50.28633856012185,4.636887938981908,85,Calibrated (period-level bug),TT
26,82,23.661281700163947,7.27358489608575,49.19491499591515,4.636910034712603,82,Calibrated (period-level bug),TT
27,79,23.01752899519822,7.308901501891281,47.76499388817962,4.63693214944844,79,Calibrated (period-level bug),TT
28,79,23.024895162571436,7.310070921186113,47.77726048039655,4.636954291246115,79,Calibrated (period-level bug),TT
29,74,21.765505818124,7.343529226935207,45.0826013985035,4.636976434189906,74,Calibrated (period-level bug),TT
30,72,20.824079419011763,7.2820383683404755,43.2761384790028,4.636001078193903,72,Calibrated (period-level bug),TT
31,70,18.919842148232224,7.039568506735737,39.84826654502431,4.623808763968883,70,Calibrated (period-level bug),TT
32,66,18.462872597526584,7.161664534893555,38.622587331459464,4.623830255080779,66,Calibrated (period-level bug),TT
33,64,18.175238161861948,7.215831339214498,37.90788928804255,4.623851765327088,64,Calibrated (period-level bug),TT
34,61,17.662090772677992,7.286054980245182,36.6969700773827,4.623873288167953,61,Calibrated (period-level bug),TT
35,59,17.27084751770689,7.326003544851604,35.80665455502763,4.623894832347577,59,Calibrated (period-level bug),TT
36,58,17.032269742615323,7.337676684939341,35.28982472418973,4.62391639315853,58,Calibrated (period-level bug),TT
37,58,17.037923985399832,7.338894536797857,35.29922590126582,4.6239379646889525,58,Calibrated (period-level bug),TT
38,56,16.416269338413166,7.331275267903725,34.02523760992602,4.623959537464932,56,Calibrated (period-level bug),TT
39,54,15.889184551203853,7.344973447501409,32.90849939241102,4.623981135842868,54,Calibrated (period-level bug),TT
40,54,15.89447048465856,7.346195090193407,32.91728473975414,4.624002756174622,54,Calibrated (period-level bug),TT
41,54,15.899757287796916,7.347416730709123,32.9260709553744,4.624024377767924,54,Calibrated (period-level bug),TT
42,52,14.842759559451448,7.234224126529609,30.926262579437626,4.624046000622692,52,Calibrated (period-level bug),TT
43,51,14.776626418252535,7.28851184878471,30.697679891036138,4.624067666096018,51,Calibrated (period-level bug),TT
44,50,14.423932618024,7.272657673203587,29.990762187649207,4.624089335615943,50,Calibrated (period-level bug),TT
45,50,14.42880970263665,7.273887101058382,29.99889975601538,4.624111020357219,50,Calibrated (period-level bug),TT
46,48,14.0596444197638,7.328293510802839,29.14545368608745,4.624132706378126,48,Calibrated (period-level bug),TT
47,48,14.06436200110639,7.329522877639286,29.1533014608993,4.6241544082744435,48,Calibrated (period-level bug),TT
48,47,13.722267357291448,7.316448411384812,28.46425772789441,4.624176111457133,47,Calibrated (period-level bug),TT
49,44,13.301683169818293,7.444975394309601,27.402691384578723,4.624197829469786,44,Calibrated (period-level bug),TT
50,42,12.726460063186261,7.453589482415226,26.205706290083203,4.6242195653906,42,Calibrated (period-level bug),TT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,5.623300863291133,200,Calibrated (annualized),UT
1,198,59.93238528203426,7.44962637019845,123.43577533259062,5.6283894487687816,198,Calibrated (annualized),UT
2,197,60.2287765150048,7.4869548269950705,123.80155301988488,5.633478943356807,197,Calibrated (annualized),UT
3,195,60.04224748515714,7.513589600940129,123.2451394124525,5.638567052167735,195,Calibrated (annualized),UT
4,194,60.637889797227686,7.570202207827105,124.09927248005206,5.643655884340123,194,Calibrated (annualized),UT
5,193,61.09922555415293,7.618605810765331,124.72901489152915,5.6487419614501935,193,Calibrated (annualized),UT
6,190,61.599541434693315,7.709891111688363,125.16013800041243,5.653825853901841,190,Calibrated (annualized),UT
7,187,61.60477836389,7.771819432637017,124.77585169542238,5.658907367102801,187,Calibrated (annualized),UT
8,186,62.2801046205146,7.835279621734849,125.73912003354923,5.663988662198044,186,Calibrated (annualized),UT
9,185,62.826113974283565,7.8907909912792205,126.4882532629851,5.669066761137708,185,Calibrated (annualized),UT
10,185,63.78010163660332,7.950474420730272,128.02729364031737,5.674142212691458,185,Calibrated (annualized),UT
11,185,64.73991941702708,8.010073818049248,129.57115808951272,5.67921319908593,185,Calibrated (annualized),UT
12,185,65.70548426505148,8.069585945237803,131.11971208121216,5.684279676034266,185,Calibrated (annualized),UT
13,181,65.753776065954,8.161262880963871,130.631871554815,5.689341599948566,181,Calibrated (annualized),UT
14,179,65.99796301181698,8.221954245302383,130.73383323080986,5.694402981755668,179,Calibrated (annualized),UT
15,178,66.28038234044213,8.26263953540627,131.03752663343354,5.69946293891362,178,Calibrated (annualized),UT
16,176,65.82823121323682,8.281062537588475,130.02917323092933,5.7045212821126166,176,Calibrated (annualized),UT
17,176,66.77814610690005,8.340597248762272,131.5328088035136,5.709581216080519,176,Calibrated (annualized),UT
18,175,67.63454560858523,8.417857494806563,132.7353402681105,5.7146365624089555,175,Calibrated (annualized),UT
19,173,67.15277661419593,8.436168412331277,131.67678519811943,5.719687714105561,173,Calibrated (annualized),UT
20,171,67.08885475306847,8.481319802091399,131.27436629368978,5.7247405204570185,171,Calibrated (annualized),UT
21,171,68.0330919567311,8.540796118687064,132.75502528116783,5.729793127604089,171,Calibrated (annualized),UT
22,169,68.6327470741118,8.628963742303986,133.38295309952088,5.734841094312852,169,Calibrated (annualized),UT
23,166,68.93370707608725,8.725655822103025,133.37947513016005,5.739885913330156,166,Calibrated (annualized),UT
24,164,69.45167082540407,8.811619400378254,133.86230391059615,5.744928873815104,164,Calibrated (annualized),UT
25,161,69.16710798874611,8.875098382944644,132.93637242833213,5.749969006443332,161,Calibrated (annualized),UT
26,158,68.58164864061911,8.920962676276925,131.54304818645252,5.755009803731561,158,Calibrated (annualized),UT
27,157,69.08582528438242,8.982163458310728,132.15271314629427,5.760052562783637,157,Calibrated (annualized),UT
28,156,69.74850952963027,9.054020467910933,133.00107793958594,5.765092493877067,156,Calibrated (annualized),UT
29,156,70.66290765678015,9.113176008458973,134.39854287288057,5.770128885719829,156,Calibrated (annualized),UT
30,156,71.58160820972645,9.172225679820887,135.79899097034115,5.775160621511445,156,Calibrated (annualized),UT
31,154,71.08726165677176,9.199661281257805,134.70214765623467,5.780187667553829,154,Calibrated (annualized),UT
32,154,72.00216006938537,9.258672186421151,136.09162402418158,5.785216174746666,154,Calibrated (annualized),UT
33,151,72.23680742470445,9.365416659810949,135.91830455115633,5.790239973282391,151,Calibrated (annualized),UT
34,151,73.14791926550765,9.424293875579922,137.29233888742553,5.795262014136925,151,Calibrated (annualized),UT
35,151,74.06301527259261,9.483060609843246,138.668983503166,5.800279331278165,151,Calibrated (annualized),UT
36,151,74.98203921704003,9.541715326284807,140.04816029341293,5.8052918933949975,151,Calibrated (annualized),UT
37,150,75.71983018922701,9.620452319556135,140.96783275073162,5.81029966967965,150,Calibrated (annualized),UT
38,150,76.64284320140759,9.678910622253412,142.34517760358446,5.815303433976869,150,Calibrated (annualized),UT
39,149,77.39114480500716,9.758628981724721,143.27001392149594,5.820302367505008,149,Calibrated (annualized),UT
40,148,78.17855293343219,9.841227270780392,144.2466646516406,5.825297214869045,148,Calibrated (annualized),UT
41,148,79.10575846756763,9.899414228231725,145.6179652534259,5.8302877923031575,148,Calibrated (annualized),UT
42,147,79.36997717027573,9.949603307342196,145.81277951955303,5.835273480765685,147,Calibrated (annualized),UT
43,145,79.25542199503236,10.010754144418803,145.25035723240933,5.840257135950974,145,Calibrated (annualized),UT
44,145,80.1762993541208,10.068744202729379,146.603173360284,5.845240379914219,145,Calibrated (annualized),UT
45,143,79.43651115742277,10.09202615770838,145.11801100936887,5.850218717209442,143,Calibrated (annualized),UT
46,140,79.23752889816686,10.186799284127734,144.22103999970804,5.855199312600402,140,Calibrated (annualized),UT
47,139,79.79782798737578,10.259458533105887,144.83366720861187,5.860179810044699,139,Calibrated (annualized),UT
48,139,80.70325280187697,10.317498752740567,146.15098694517937,5.865156909757,139,Calibrated (annualized),UT
49,139,81.61187608833647,10.375417608175125,147.470029038497,5.870129107056178,139,Calibrated (annualized),UT
50,138,81.68675161706572,10.417717472099843,147.36829863382712,5.875096376647728,138,Calibrated (annualized),UT
0,200,60.14999723724917,7.425729302276445,124.04128957650833,5.623300863291133,200,Default FVS-like,UT
1,196,59.22870205615561,7.443451749054236,122.02644164432238,5.626870951745551,196,Default FVS-like,UT
2,193,58.56469099571998,7.458913641098751,120.55954859728948,5.630437503837064,193,Default FVS-like,UT
3,188,57.374969948453476,7.480293119454514,117.97696738542668,5.63400154174787,188,Default FVS-like,UT
4,187,57.36026988496863,7.499306350685653,117.82853126128371,5.6375604040730725,187,Default FVS-like,UT
5,183,56.46123174999681,7.521179172036613,115.84839329883594,5.641119676758489,183,Default FVS-like,UT
6,178,55.99571491782027,7.594578948447633,114.45333255215981,5.644674906793904,178,Default FVS-like,UT
7,174,55.40420884673843,7.640698450566961,112.97381891216678,5.648228166554086,174,Default FVS-like,UT
8,171,55.24180572387109,7.696126247471444,112.32151808234711,5.651778707205205,171,Default FVS-like,UT
9,168,54.961607323673256,7.744820862266963,111.47373219842137,5.655328756014516,168,Default FVS-like,UT
10,166,54.89875948625243,7.786880804063657,111.10831174631048,5.658877642571595,166,Default FVS-like,UT
11,165,55.074337743466714,7.822921549493273,111.26053633740044,5.6624265314874895,165,Default FVS-like,UT
12,161,54.5823791077855,7.884054143480035,109.92816564324188,5.665976730925932,161,Default FVS-like,UT
13,154,53.55983407330795,7.985379424106334,107.3260358811391,5.669524506041314,154,Default FVS-like,UT
14,151,52.863289461065946,8.01170452027604,105.79263877532249,5.673066668772357,151,Default FVS-like,UT
15,148,52.133669207562995,8.03645641436505,104.20543916117586,5.676604913322678,148,Default FVS-like,UT
16,145,51.0954704703552,8.037916779604277,102.1229445367081,5.6801388672508795,145,Default FVS-like,UT
17,141,50.833363368278135,8.130198925564047,101.14198980613591,5.683666331050123,141,Default FVS-like,UT
18,137,47.65272812986384,7.9858271597142645,95.48694897438456,5.554644833889556,137,Default FVS-like,UT
19,134,46.296094171083055,7.958955611292594,92.89210638340181,5.5581802418169035,134,Default FVS-like,UT
20,132,45.81056200185743,7.976863300637793,91.83633240888841,5.561708271057933,132,Default FVS-like,UT
21,130,45.982529103366424,8.053062253994867,91.83555349536226,5.56523378354697,130,Default FVS-like,UT
22,128,46.01216552272542,8.118347877969882,91.60212730679142,5.568760748128413,128,Default FVS-like,UT
23,124,45.262848215031035,8.180811808383952,89.8379660358861,5.572288286111159,124,Default FVS-like,UT
24,122,45.34866240974959,8.25540969207817,89.68614009534414,5.575811498759057,122,Default FVS-like,UT
25,119,44.3981625080483,8.270758175802989,87.74193436559217,5.579335601003579,119,Default FVS-like,UT
26,115,41.893881903239645,8.172645990301193,83.18402936215558,5.543002028400245,115,Default FVS-like,UT
27,110,38.98550888813155,8.061049101964464,77.83073817787728,5.504110620691729,110,Default FVS-like,UT
28,106,38.52062220885307,8.162628279619927,76.52318656307072,5.507563824839996,106,Default FVS-like,UT
29,105,38.605523976271606,8.210439050461314,76.5151336831705,5.511013507210654,105,Default FVS-like,UT
30,103,38.64193287469711,8.29367692886125,76.28275026113855,5.514464117795779,103,Default FVS-like,UT
31,101,38.022056434190006,8.30794130334323,75.0081254686497,5.517915247733237,101,Default FVS-like,UT
32,97,37.243143888047456,8.390224966490699,73.18606067833171,5.521361335951347,97,Default FVS-like,UT
